34;2;A telefonkábelek (sodort érpár) esetében mi jellemző a "sok-sok vezeték egy kábelben" elrendezésre?;Minden vezeték egy külön kommunikációs csatorna.;Egy érpár egy kommunikációs csatorna, és egy kábel sok érpárt tartalmaz.;A sok vezeték csak a telefonvonalak zaját csökkenti.;Ez a megoldás csak optikai szálaknál használatos.;B;Fizikai réteg 1
35;3;Melyik bináris előtag felel meg 1024^3 bájtnyi adatnak?;Kilobájt (KB);Megabájt (MB);Gigibájt (GiB);Terabájt (TB);C;Fizikai réteg 1
36;4;Mi a fő különbség az UTP és az STP kábelek között?;Az UTP árnyékolt, az STP árnyékolatlan.;Az UTP drágább, mint az STP.;Az UTP a telefonhálózatban, az STP az Ethernetben elterjedt.;Az UTP árnyékolatlan, az STP árnyékolt, utóbbi jobb védelem az elektromágneses interferencia ellen.;D;Fizikai réteg 1
37;3;Miért mondható el, hogy minden fizikai közegen megjelenő jel "analóg", annak ellenére, hogy digitális információt visz át?;Mert a fizikai közeg csak analóg jeleket képes továbbítani.;Mert az analóg jelek sokkal gyorsabbak.;Mert a valóságban a fizikai jelek (pl. feszültség, fényintenzitás) folytonosan változnak, és az értelmezés teszi őket digitálissá.;Mert a digitális jeleket végül is analóg formában kell tárolni.;C;Fizikai réteg 1
38;2;Melyik a legelterjedtebb vezetékes átviteli közeg a telefonközpontok és az előfizetők között, valamint épületen belüli helyi hálózatokban?;Koaxiális kábel;Sodort érpár;Optikai szál;Vezetéknélküli kapcsolat;B;Fizikai réteg 1
39;3;Mi a lényege a "playback buffer" (lejátszási puffer) használatának a multimédia streaming során?;A puffer a teljes médiafájlt tárolja, mielőtt a lejátszás megkezdődik.;A puffer feladata az adatok tömörítése.;A puffer segítségével áthidalhatók a hálózati késleltetés-ingadozások, biztosítva a folyamatos lejátszást, még mielőtt a teljes tartalom megérkezne.;A puffer csak a videóhoz, nem a hanghoz szükséges.;C;Fizikai réteg 1
40;5;Miért van a fizikai rétegnek "hardware-közeli feladatok" megoldására szüksége?;Mert a fizikai réteg csak szoftveres megoldásokat alkalmaz.;Mert a fizikai réteg közvetlenül kapcsolódik a jelátvivő közeghez, és kezeli az érintkezőket, feszültségszinteket, csatlakozókat, amelyek mind hardver specifikációkhoz kötődnek.;Mert a fizikai réteg csak a felső rétegek szolgáltatásait használja.;Mert a fizikai réteg feladata a forgalomtorlódás elkerülése.;B;Fizikai réteg 1
1;1;Mi az elektromágneses hullámok alapvető létrejöttének feltétele a Maxwell-egyenletek szerint?;Állandó mágneses tér;Változó elektromos tér, ami változó mágneses teret gerjeszt;Gravitációs mező;Mechanikai rezgés;B;Fizikai réteg 2
2;2;Melyik fizikai jelenség tekinthető elektromágneses hullámnak az előadás alapján?;Hanghullámok;Vízhullámok;Fény;Földrengéshullámok;C;Fizikai réteg 2
3;2;Mi a hullámhossz (λ), a fénysebesség (c) és a frekvencia (f) közötti összefüggés?;λ = f / c;λ = c * f;λ = c / f;λ = c + f;C;Fizikai réteg 2
4;1;Mi a fénysebesség közelítő értéke az előadás szerint?;3 x 10^5 m/s;3 x 10^6 km/h;3 x 10^8 m/s;3 x 10^7 m/s;C;Fizikai réteg 2
5;3;Mi az egyik fő oka annak, hogy a rádiófrekvencia-tartományt részekre osztják?;Mert a rádióhullámok csak egyféleképpen terjednek.;Mert a jelterjedés és a csillapítás a frekvenciával változik.;A szabályozás elkerülése végett.;Mert a vevőkészülékek csak egy frekvenciát támogatnak.;B;Fizikai réteg 2
6;4;Miért jelenthet problémát a "egy időben, egy helyen, egy frekvencián több adó" jelenség a rádiófrekvenciás kommunikációban?;Mert növeli a sávszélességet.;Mert csökkenti a késleltetést.;Interferenciát okoz.;Növeli a hatótávolságot.;C;Fizikai réteg 2
7;2;Melyik hullámterjedési típus követi a Föld felszínét, és képes a látótávolságon túlra is terjedni?;Térhullámok;Talajhullámok;Egyenes vonalú terjedés;Műholdas terjedés;B;Fizikai réteg 2
8;2;Melyik rádiófrekvencia-tartományra jellemző a talajhullámok terjedése?;2 MHz felett;2 MHz alatt;30-300 MHz között;3-30 GHz között;B;Fizikai réteg 2
9;1;Melyik ismert rádióállomás működik talajhullámok terjedési elvén?;FM rádiók;TV adások;AM rádió (pl. Kossuth);Mobiltelefonok;C;Fizikai réteg 2
10;2;Melyik hullámterjedési típus verődik vissza az ionoszféráról, és képes több ezer km-es távolságot áthidalni?;Talajhullámok;Térhullámok;Egyenes vonalú terjedés;Infrasugarak;B;Fizikai réteg 2
11;2;Melyik frekvenciatartományra jellemző a térhullámok terjedése?;2-30 MHz között;30-300 MHz között;3-30 GHz között;400-900 THz között;A;Fizikai réteg 2
12;2;Melyik hullámterjedési típus igényli, hogy az adó és a vevő "lássa" egymást?;Talajhullámok;Térhullámok;Egyenes vonalú terjedés (Line-of-Sight);Mágneses terjedés;C;Fizikai réteg 2
13;1;Melyik rádiófrekvencia-tartományra jellemző az egyenes vonalú terjedés?;30 MHz alatt;30 MHz felett;2-30 MHz között;100 kHz alatt;B;Fizikai réteg 2
14;3;Melyik hullámsávban található a 2,4 GHz-es ISM sáv, és milyen alkalmazási területre utal az ISM rövidítés?;HF sáv, ipari, tudományos, orvosi;VHF sáv, ipari, tudományos, orvosi;UHF sáv, ipari, tudományos, orvosi;SHF sáv, ipari, tudományos, orvosi;C;Fizikai réteg 2
15;3;Miért fontos a kisebb adóteljesítmény mobil eszközök esetén a UHF sávban?;Mert növeli a hatótávolságot.;Mert nagyobb sávszélességet biztosít.;Tovább kitart az akkumulátor és kisebb RF sugárzás éri a felhasználót.;Növeli az interferenciát más eszközökkel.;C;Fizikai réteg 2
16;2;Melyik alkalmazás NEM tartozik az UHF sáv felhasználási területei közé?;WiFi;Bluetooth;3G mobilok;AM rádiós műsorszórás;D;Fizikai réteg 2
17;1;Milyen hullámterjedési típus jellemzi az SHF és EHF sávokat?;Talajhullámok;Térhullámok;Egyenes vonalú terjedés;Hanghullámok;C;Fizikai réteg 2
18;2;Melyik két alapvetően különböző módszer használható digitális jelek átvitelére analóg csatornán?;Moduláció és multiplexing;Vonali kódolás és moduláció;Shannon-Hartley tétel és Nyquist-tétel;Frekvenciaosztás és időosztás;B;Fizikai réteg 2
19;2;Mit jelent az "alapsávi" átvitel a vonali kódolás esetében?;A jel spektruma a vivőjel frekvenciája körül található.;A jel spektrumának alja (f_L) megközelíti a 0 Hz-et.;Az átvitel kizárólag vezeték nélküli közegen történik.;A sávszélesség-takarékos megoldás.;B;Fizikai réteg 2
20;3;Mi a vonali kódolás egyik alapvető követelménye az "időzítő információ kinyerhetősége" kapcsán?;Az adó és vevő csak akkor működik, ha külön órajelet kapnak.;Az adó és vevő szinkronban kell, hogy legyen külön órajel átvitele nélkül (ön-órajelző kód).;Az időzítő információt külön csatornán kell átvinni.;A jelzési sebességnek végtelennek kell lennie.;B;Fizikai réteg 2
21;3;Miért szükséges, hogy a vonali szimbólumsorozatnak ne legyen egyenáramú komponense?;Mert növeli a zajt.;Mert lassítja az adatátvitelt.;Gondot okozhat távolról táplált rendszereknél, illetve induktív vagy kapacitív leválasztásnál.;Ez csak elméleti elvárás, a gyakorlatban nincs jelentősége.;C;Fizikai réteg 2
22;2;Mi a különbség a "bitsebesség" és a "jelzési sebesség (Baud)" között?;A bitsebesség a szimbólumok számát, a jelzési sebesség az információ mennyiségét méri.;A bitsebesség az időegység alatt továbbított információ mennyisége (bit/s), míg a jelzési sebesség az időegység alatt továbbított vonali szimbólumok száma (Baud).;Nincs különbség, szinonimák.;A bitsebesség csak digitális, a jelzési sebesség csak analóg jelekre vonatkozik.;B;Fizikai réteg 2
23;3;A vonali kódolásoknál mit jelent az RZ (Return to Zero) kódolás?;A jelszint a szimbólumidő alatt változatlan marad.;A jelszint a szimbólumidő egy részében 0 értéket vesz fel.;A jelszint csak pozitív vagy csak negatív értékeket vehet fel.;A jelszint folyamatosan változik a szimbólumidő alatt.;B;Fizikai réteg 2
24;3;Mi az AMI (Alternate Mark Inversion) kódolás egyik előnye?;Hosszú 0 sorozatok esetén is kinyerhető az órajel.;Nincs DC komponense, és az órajel kinyerhető, ha nincsenek hosszú 0 sorozatok.;Növeli az adatvesztést.;Csak rövid távolságon használható.;B;Fizikai réteg 2
25;2;Mi a moduláció alapvető célja?;A digitális jel átalakítása analóg formára.;Egy szinuszos vivőjel megváltoztatása az információ átviteléhez.;A jel sávszélességének növelése.;A zajszint csökkentése a csatornán.;B;Fizikai réteg 2
26;3;Melyik állítás igaz a modulált jel sávszélességére a vonali kódolásokhoz képest?;Tipikusan sokkal nagyobb, mert több információt visz át.;Tipikusan azonos, nincs különbség.;Tipikusan viszonylag kicsi, sávszélesség-takarékos megoldás.;Függ a fizikai közegtől, de általában sokkal nagyobb.;C;Fizikai réteg 2
27;1;Melyik esetben használatos a "billentyűzés" szó a modulációval kapcsolatban?;Analóg jelek átvitelekor.;Bináris jelek átvitelekor.;A vivőjel frekvenciájának beállításakor.;A modulált jel demodulálásakor.;B;Fizikai réteg 2
28;2;Melyik modulációs technika kombinálja a fázis- és amplitúdó-változásokat az információátvitelhez?;FSK (Frequency Shift Keying);QAM (Quadrature Amplitude Modulation);PSK (Phase Shift Keying);AMI (Alternate Mark Inversion);B;Fizikai réteg 2
29;3;Mi a szerepe a konstallációs diagramnak (pl. QPSK, QAM méréseknél)?;A zajszint mérése;A jel sávszélességének megjelenítése;A jel minőségének (hibaráta, jelszórás) vizuális ellenőrzése;A demodulációs algoritmus működésének ellenőrzése.;C;Fizikai réteg 2
30;2;Mi a "nyalábolás" (multiplexing) célja?;Több különálló átviteli közeg használata.;Több bemenő jelből egy kimenő jel készítése egy megosztott átviteli közegen.;A hálózati késleltetés növelése.;A jelterjedés sebességének növelése.;B;Fizikai réteg 2
31;1;Melyik nyalábolási technika osztja fel az átviteli közeget különböző frekvenciasávokra a felhasználók között?;TDM (Time Division Multiplexing);FDM (Frequency Division Multiplexing);CDMA (Code Division Multiple Access);PDM (Phase Division Multiplexing);B;Fizikai réteg 2
32;2;Melyik nyalábolási technika osztja fel az átviteli közeget időrészekre a felhasználók között?;FDM (Frequency Division Multiplexing);TDM (Time Division Multiplexing);CDMA (Code Division Multiple Access);WDM (Wavelength Division Multiplexing);B;Fizikai réteg 2
33;3;Mi a "többszörös közeghozzáférés" (multiple access) alapvető problémája?;Hogyan válasszunk egyetlen, dedikált átviteli közeget minden felhasználónak.;Hogyan biztosítsunk garantált sávszélességet minden felhasználónak.;Hogyan férhet hozzá több terminál (végberendezés) egyszerre egy megosztott közeghez, hogy kommunikáljon más terminállal.;Hogyan titkosítsuk a kommunikációt.;C;Fizikai réteg 2
34;4;Mi a fő különbség a "nyalábolás" és a "többszörös közeghozzáférés" között?;A nyalábolás elosztottan, a többszörös közeghozzáférés centralizáltan történik.;A nyalábolás csak vezetékes, a többszörös közeghozzáférés csak vezeték nélküli rendszerekben használatos.;A nyalábolást egy eszköz(pár) végzi, míg a többszörös közeghozzáférés egy elosztott algoritmuson alapul, amely a közeg elérését szabályozza a sok adó között.;Nincs különbség, ugyanazt a fogalmat írják le.;C;Fizikai réteg 2
35;2;Melyik többszörös közeghozzáférési technika alapján működnek például a 3G mobilok?;FDMA (Frequency Division Multiple Access);TDMA (Time Division Multiple Access);CDMA (Code Division Multiple Access);SDMA (Space Division Multiple Access);C;Fizikai réteg 2
36;3;Az adó és vevő közötti látótávolság hiánya milyen problémát okozhat az egyenes vonalú hullámterjedés esetén?;Csak a talajhullámok terjedését befolyásolja.;Csak a térhullámokat befolyásolja.;Visszaverődést, elhajlást és akadályon áthaladási problémákat okozhat, amelyek gyengíthetik a jelet.;Növeli a jel sávszélességét.;C;Fizikai réteg 2
37;5;Miért nem vizsgaanyag a vonali kódolások spektruma diagramja, de érdemes ránézni az előadás szerint?;Mert túl egyszerű ahhoz, hogy vizsgaanyag legyen.;Mert csak elméleti jelentőséggel bír, a gyakorlatban nem használják.;Mert részletes és jól érthető összefoglalót nyújt a témáról, ami segíthet a megértésben, de a pontos részletei nem kerülnek számonkérésre.;Mert csak egy konkrét gyártó termékére vonatkozik.;C;Fizikai réteg 2
38;2;Milyen technikai előnyt biztosít a QAM a QPSK-val szemben?;Csak fázismodulációt használ.;Egy szimbólumban több lehetséges fázis/amplitúdó kombinációt tesz lehetővé, ami nagyobb adatsebességet eredményez ugyanazon jelzési sebesség mellett.;Egyszerűbb a demodulációja.;Nem igényel vivőjelet.;B;Fizikai réteg 2
39;3;Mi az FDM (Frequency Division Multiplexing) fő hátránya a TDM-hez képest, ha nem használnak minden frekvenciasávot?;Mert kevésbé robusztus.;Mert bonyolultabb a hardveres megvalósítása.;Nem használja ki hatékonyan a rendelkezésre álló sávszélességet, ha nem minden alcsatorna aktív.;Mert nagyobb késleltetést okoz.;C;Fizikai réteg 2
40;3;Mi az "egyszerű" jellegzetessége a vonali kódolásoknak?;A magas sávszélesség-igény.;A bonyolult hardveres megvalósítás.;A jelszintekkel (feszültségszintekkel) reprezentált adatbiteket tartalmazó négyszög-szerű jel könnyű előállítási és feldolgozási módja.;A zajra való érzékenység.;C;Fizikai réteg 2
1;1;Mi az Adatkapcsolati réteg (Data Link Layer) fő feladata?;Végpont-végpont kommunikáció biztosítása.;Két szomszédos csomópont közötti összeköttetés kezelése.;Alkalmazási programok futtatása.;A fizikai jelek modulációja.;B;Adatkapcsolati réteg
2;2;Melyik feladat NEM tartozott a klasszikus Adatkapcsolati réteg feladatai közé?;Megbízható pont-pont adatátvitel.;Folyamszabályozás.;Különböző felsőbb rétegbeli protokollok kezelése.;Az internetes útválasztás.;D;Adatkapcsolati réteg
3;3;A mai gyakorlatban melyik klasszikus feladatot NEM végzi már el tipikusan az Adatkapcsolati réteg a slide szerint?;Keretezés;Folyamszabályozás;Ellenőrzőösszeg számítás;Helyi hálózaton címzés;B;Adatkapcsolati réteg
4;2;Melyik alréteg tartozik az Adatkapcsolati réteghez a mai gyakorlatban?;Transport Control Sublayer (TCS);Logical Link Control (LLC) Sublayer;Network Interface Sublayer (NIS);Physical Medium Sublayer (PMS);B;Adatkapcsolati réteg
5;1;Melyik hálózati méretkategóriára utal a "LAN" rövidítés?;Large Area Network;Local Area Network;Long Area Network;Limited Area Network;B;Adatkapcsolati réteg
6;2;Melyik NEM klasszikus helyi hálózati topológia az előadás alapján?;Sín (bus);Gyűrű (ring);Csillag (star);Háló (mesh);D;Adatkapcsolati réteg
